,Monthlycharges,Totalcharges,Multiplelines_0,Multiplelines_1,Multiplelines_2,Multiplelines_3,Multiplelines_4,Multiplelines_5,Multiplelines_6,Internetservice_0,Internetservice_1,Internetservice_2,Internetservice_3,Internetservice_4,Internetservice_5,Internetservice_6,Contract_0,Contract_1,Contract_2,Contract_3,Contract_4,Contract_5,Contract_6,Paymentmethod_0,Paymentmethod_1,Paymentmethod_2,Paymentmethod_3,Paymentmethod_4,Paymentmethod_5,Paymentmethod_6,CreatedTenure_0,CreatedTenure_1,CreatedTenure_2,CreatedTenure_3,CreatedTenure_4,CreatedTenure_5,CreatedTenure_6,Gender_Female,Gender_Male,Seniorcitizen_No,Seniorcitizen_Yes,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,Phoneservice_No,Phoneservice_Yes,Onlinesecurity_No,Onlinesecurity_Yes,Onlinebackup_No,Onlinebackup_Yes,Deviceprotection_No,Deviceprotection_Yes,Techsupport_No,Techsupport_Yes,Streamingtv_No,Streamingtv_Yes,Streamingmovies_No,Streamingmovies_Yes,Paperlessbilling_No,Paperlessbilling_Yes
5624,26.35,184.05,1,0,1,1,2,0,2,0,1,1,1,0,2,2,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5625,19.9,19.9,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5626,54.7,1178.75,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,2,2,2,2,1,2,2,0,0,4,4,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1
5627,46.35,667.7,0,2,0,0,1,1,1,2,2,0,2,2,0,0,2,1,0,0,0,2,0,0,0,0,1,2,3,0,0,0,4,4,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
5628,90.25,5629.15,1,0,1,1,2,0,2,1,0,2,0,1,1,1,0,0,1,2,2,1,2,3,3,3,3,0,0,1,1,1,2,3,4,4,3,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
5629,19.95,19.95,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5630,20.65,109.3,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5631,79.6,79.6,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
5632,25.45,958.45,1,0,1,1,2,0,2,0,1,1,1,0,2,2,0,0,1,2,2,1,2,1,1,1,0,3,1,3,2,4,0,0,3,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5633,19.5,403.15,2,1,2,2,0,2,0,0,1,1,1,0,2,2,0,0,1,2,2,1,2,2,2,2,2,1,2,2,0,0,4,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5634,75.9,75.9,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1
5635,76.2,76.2,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
5636,66.15,4392.5,1,0,1,1,2,0,2,2,2,0,2,2,0,0,0,0,1,2,2,1,2,3,3,3,3,0,0,1,1,1,2,3,4,4,3,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
5637,19.25,19.25,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5638,69.1,3168.0,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,3,3,3,3,0,0,1,2,4,0,0,3,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1
5639,39.1,1096.6,0,2,0,0,1,1,1,2,2,0,2,2,0,0,0,0,1,2,2,1,2,0,0,0,1,2,3,0,2,4,0,0,3,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
5640,20.05,669.45,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,2,2,2,2,1,2,2,2,4,0,0,3,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5641,59.8,2343.85,2,1,2,2,0,2,0,2,2,0,2,2,0,0,0,0,1,2,2,1,2,0,0,0,1,2,3,0,2,4,0,0,3,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
5642,84.3,3588.4,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,2,4,0,0,3,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
5643,48.6,48.6,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1
5644,79.0,522.95,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1
5645,105.35,7511.9,2,1,2,2,0,2,0,1,0,2,0,1,1,1,1,2,2,1,1,0,1,3,3,3,3,0,0,1,1,1,2,3,4,4,3,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0
5646,25.1,1725.0,1,0,1,1,2,0,2,0,1,1,1,0,2,2,1,2,2,1,1,0,1,1,1,1,0,3,1,3,1,1,2,3,4,4,3,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5647,49.75,49.75,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0
5648,94.75,1691.9,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,0,0,4,4,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
5649,93.0,2248.05,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,0,0,4,4,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
5650,71.9,4479.2,1,0,1,1,2,0,2,2,2,0,2,2,0,0,1,2,2,1,1,0,1,1,1,1,0,3,1,3,1,1,2,3,4,4,3,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1
5651,77.55,3471.1,1,0,1,1,2,0,2,2,2,0,2,2,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,4,0,0,3,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1
5652,19.85,63.0,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5653,70.25,70.25,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5654,95.25,3314.15,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,2,4,0,0,3,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
5655,84.6,865.55,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,3,3,3,3,0,0,1,4,3,1,1,2,3,4,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1
5656,25.05,852.7,0,2,0,0,1,1,1,2,2,0,2,2,0,0,2,1,0,0,0,2,0,1,1,1,0,3,1,3,2,4,0,0,3,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5657,53.15,1930.9,0,2,0,0,1,1,1,2,2,0,2,2,0,0,0,0,1,2,2,1,2,3,3,3,3,0,0,1,2,4,0,0,3,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0
5658,20.15,91.4,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5659,101.25,3949.15,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,2,4,0,0,3,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1
5660,100.55,4304.0,2,1,2,2,0,2,0,1,0,2,0,1,1,1,0,0,1,2,2,1,2,1,1,1,0,3,1,3,2,4,0,0,3,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1
5661,24.1,409.9,1,0,1,1,2,0,2,0,1,1,1,0,2,2,2,1,0,0,0,2,0,2,2,2,2,1,2,2,0,0,4,4,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5662,25.3,1554.9,1,0,1,1,2,0,2,0,1,1,1,0,2,2,1,2,2,1,1,0,1,1,1,1,0,3,1,3,1,1,2,3,4,4,3,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5663,71.8,3472.05,1,0,1,1,2,0,2,2,2,0,2,2,0,0,0,0,1,2,2,1,2,0,0,0,1,2,3,0,3,2,3,2,0,2,2,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0
5664,19.7,117.8,2,1,2,2,0,2,0,0,1,1,1,0,2,2,0,0,1,2,2,1,2,2,2,2,2,1,2,2,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5665,49.85,3210.35,0,2,0,0,1,1,1,2,2,0,2,2,0,0,1,2,2,1,1,0,1,0,0,0,1,2,3,0,1,1,2,3,4,4,3,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0
5666,69.6,207.4,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5667,19.75,19.75,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5668,80.8,3132.75,2,1,2,2,0,2,0,1,0,2,0,1,1,1,0,0,1,2,2,1,2,0,0,0,1,2,3,0,2,4,0,0,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0
5669,60.0,60.0,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1
5670,86.55,649.65,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
5671,20.85,20.85,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5672,64.2,2106.3,2,1,2,2,0,2,0,2,2,0,2,2,0,0,0,0,1,2,2,1,2,1,1,1,0,3,1,3,2,4,0,0,3,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0
5673,35.0,35.0,0,2,0,0,1,1,1,2,2,0,2,2,0,0,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
5674,50.75,2011.4,0,2,0,0,1,1,1,2,2,0,2,2,0,0,2,1,0,0,0,2,0,0,0,0,1,2,3,0,2,4,0,0,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1
5675,105.5,6205.5,2,1,2,2,0,2,0,1,0,2,0,1,1,1,0,0,1,2,2,1,2,3,3,3,3,0,0,1,3,2,3,2,0,2,2,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1
5676,19.2,903.7,2,1,2,2,0,2,0,0,1,1,1,0,2,2,1,2,2,1,1,0,1,0,0,0,1,2,3,0,2,4,0,0,3,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5677,85.15,503.6,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,1,1,1,0,3,1,3,4,3,1,1,2,3,4,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
5678,90.65,3882.3,2,1,2,2,0,2,0,1,0,2,0,1,1,1,0,0,1,2,2,1,2,3,3,3,3,0,0,1,2,4,0,0,3,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
5679,20.0,879.8,2,1,2,2,0,2,0,0,1,1,1,0,2,2,1,2,2,1,1,0,1,2,2,2,2,1,2,2,2,4,0,0,3,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5680,74.65,383.65,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1
5681,61.2,4390.25,0,2,0,0,1,1,1,2,2,0,2,2,0,0,1,2,2,1,1,0,1,3,3,3,3,0,0,1,1,1,2,3,4,4,3,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
5682,19.95,68.2,2,1,2,2,0,2,0,0,1,1,1,0,2,2,0,0,1,2,2,1,2,2,2,2,2,1,2,2,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5683,54.8,452.8,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0
5684,73.45,5329.0,1,0,1,1,2,0,2,2,2,0,2,2,0,0,1,2,2,1,1,0,1,3,3,3,3,0,0,1,1,1,2,3,4,4,3,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1
5685,51.45,1758.9,2,1,2,2,0,2,0,2,2,0,2,2,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,4,0,0,3,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1
5686,80.45,5737.6,1,0,1,1,2,0,2,1,0,2,0,1,1,1,1,2,2,1,1,0,1,1,1,1,0,3,1,3,1,1,2,3,4,4,3,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0
5687,54.2,1152.7,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,0,0,0,1,2,3,0,0,0,4,4,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1
5688,109.5,7674.55,1,0,1,1,2,0,2,1,0,2,0,1,1,1,0,0,1,2,2,1,2,0,0,0,1,2,3,0,1,1,2,3,4,4,3,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
5689,104.4,2157.95,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,0,0,4,4,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0
5690,85.3,1219.85,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,0,0,4,4,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0
5691,79.3,2414.55,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,2,4,0,0,3,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1
5692,76.5,1155.6,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,1,1,1,0,3,1,3,0,0,4,4,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0
5693,105.1,7548.1,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,3,3,3,3,0,0,1,1,1,2,3,4,4,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
5694,25.4,1809.35,1,0,1,1,2,0,2,0,1,1,1,0,2,2,1,2,2,1,1,0,1,1,1,1,0,3,1,3,1,1,2,3,4,4,3,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5695,86.85,1564.4,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,0,0,4,4,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1
5696,19.65,19.65,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5697,75.7,75.7,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1
5698,45.55,84.4,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5699,78.1,864.85,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,3,3,3,3,0,0,1,4,3,1,1,2,3,4,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
5700,19.3,228.75,2,1,2,2,0,2,0,0,1,1,1,0,2,2,0,0,1,2,2,1,2,2,2,2,2,1,2,2,4,3,1,1,2,3,4,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5701,110.5,7752.05,1,0,1,1,2,0,2,1,0,2,0,1,1,1,1,2,2,1,1,0,1,0,0,0,1,2,3,0,1,1,2,3,4,4,3,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
5702,90.8,1951.0,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,0,0,4,4,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0
5703,20.3,470.6,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,1,1,1,0,3,1,3,0,0,4,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5704,81.35,4060.9,1,0,1,1,2,0,2,2,2,0,2,2,0,0,1,2,2,1,1,0,1,3,3,3,3,0,0,1,3,2,3,2,0,2,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0
5705,97.95,384.5,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1
5706,108.15,3432.9,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,3,3,3,3,0,0,1,2,4,0,0,3,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1
5707,55.3,108.65,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,0,0,0,1,2,3,0,4,3,1,1,2,3,4,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
5708,56.55,3952.65,0,2,0,0,1,1,1,2,2,0,2,2,0,0,1,2,2,1,1,0,1,3,3,3,3,0,0,1,1,1,2,3,4,4,3,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0
5709,80.5,463.05,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,3,3,3,3,0,0,1,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1
5710,19.7,494.05,2,1,2,2,0,2,0,0,1,1,1,0,2,2,1,2,2,1,1,0,1,2,2,2,2,1,2,2,0,0,4,4,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5711,104.05,3416.85,1,0,1,1,2,0,2,1,0,2,0,1,1,1,0,0,1,2,2,1,2,3,3,3,3,0,0,1,2,4,0,0,3,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1
5712,52.85,1498.65,2,1,2,2,0,2,0,2,2,0,2,2,0,0,1,2,2,1,1,0,1,1,1,1,0,3,1,3,2,4,0,0,3,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
5713,104.3,2867.75,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,1,1,1,0,3,1,3,2,4,0,0,3,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1
5714,80.65,4807.35,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,1,1,1,0,3,1,3,3,2,3,2,0,2,2,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0
5715,71.35,71.35,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5716,24.65,471.35,1,0,1,1,2,0,2,0,1,1,1,0,2,2,1,2,2,1,1,0,1,3,3,3,3,0,0,1,0,0,4,4,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5717,21.3,1041.8,2,1,2,2,0,2,0,0,1,1,1,0,2,2,1,2,2,1,1,0,1,1,1,1,0,3,1,3,2,4,0,0,3,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5718,110.2,7689.8,1,0,1,1,2,0,2,1,0,2,0,1,1,1,1,2,2,1,1,0,1,0,0,0,1,2,3,0,1,1,2,3,4,4,3,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
5719,89.4,1132.35,1,0,1,1,2,0,2,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,0,0,4,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0
5720,51.05,1815.0,2,1,2,2,0,2,0,2,2,0,2,2,0,0,2,1,0,0,0,2,0,3,3,3,3,0,0,1,2,4,0,0,3,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0
5721,19.8,1311.3,2,1,2,2,0,2,0,0,1,1,1,0,2,2,1,2,2,1,1,0,1,2,2,2,2,1,2,2,1,1,2,3,4,4,3,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5722,19.9,199.45,2,1,2,2,0,2,0,0,1,1,1,0,2,2,2,1,0,0,0,2,0,2,2,2,2,1,2,2,4,3,1,1,2,3,4,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5723,87.3,1637.3,2,1,2,2,0,2,0,1,0,2,0,1,1,1,2,1,0,0,0,2,0,0,0,0,1,2,3,0,0,0,4,4,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1
5724,19.85,1326.35,2,1,2,2,0,2,0,0,1,1,1,0,2,2,1,2,2,1,1,0,1,1,1,1,0,3,1,3,1,1,2,3,4,4,3,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5725,89.4,6376.55,1,0,1,1,2,0,2,2,2,0,2,2,0,0,1,2,2,1,1,0,1,2,2,2,2,1,2,2,1,1,2,3,4,4,3,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
5726,20.0,935.9,2,1,2,2,0,2,0,0,1,1,1,0,2,2,1,2,2,1,1,0,1,2,2,2,2,1,2,2,2,4,0,0,3,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
